"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold","GeneSymbol"
"234282_at",1.7421657404943,5.48693833764113,7.96539338422192,7.1981428915454e-13,1.17902475313135e-11,18.61915037753,"TRUE",NA
"231969_at",1.70626887941642,3.87123027393349,7.96002084031673,7.41142463988319e-13,1.21250640989112e-11,18.5903691410442,"TRUE","STOX2"
"233591_at",1.68427751523589,5.82565593724801,7.9578429818664,7.4996586261761e-13,1.22547470228983e-11,18.5787040259108,"TRUE","LINC02555"
"240901_at",2.18331653469813,5.25442630367044,7.95347197455105,7.67990476440125e-13,1.25230776317816e-11,18.5552951797129,"TRUE",NA
"1557481_a_at",1.96930761853785,3.68398115488434,7.94539316782957,8.02444122945374e-13,1.30459805001601e-11,18.5120408434296,"TRUE","LINC00320"
"217194_at",1.1109446110668,3.08070461644537,7.94248741741022,8.15207832088149e-13,1.32377452389128e-11,18.4964869858187,"TRUE","RASAL2"
"231491_at",1.15591557546925,3.57136469425823,7.94236128548488,8.15766415816476e-13,1.32428826558093e-11,18.4958118728329,"TRUE","LINC00113"
"1557403_s_at",-1.2081817620572,3.75855040861531,-7.94056815407252,8.23748633601295e-13,1.33605626052064e-11,18.4862146499321,"TRUE",NA
"234179_at",2.37631509259487,5.55303579480074,7.93511550096159,8.48500822485143e-13,1.37375725405316e-11,18.4570354485415,"TRUE",NA
"241199_x_at",1.14968998872461,4.70551552958067,7.92962965312715,8.74148588820501e-13,1.41152020359601e-11,18.427685554372,"TRUE","DPPA4"
"1557025_a_at",2.70897355369769,5.44655583717064,7.92099336633088,9.16093251965487e-13,1.47489395027129e-11,18.3814946150606,"TRUE",NA
"1559425_at",-1.12568015831745,7.9060232681306,-7.91950408255586,9.23525695432849e-13,1.48511080581738e-11,18.3735309758739,"TRUE",NA
"207693_at",1.41453256953284,5.8302684695233,7.91585273321918,9.42002397315143e-13,1.51348754255673e-11,18.3540083218653,"TRUE","CACNB4"
"219564_at",1.63202522264818,4.79390122907417,7.90813375738695,9.82278561383384e-13,1.57127209899463e-11,18.3127475496956,"TRUE","KCNJ16"
"1556021_at",1.5708940119009,7.52586099893254,7.90627597148061,9.92224567027471e-13,1.5857900672969e-11,18.302819079124,"TRUE","GPR180"
"232165_at",-1.33866480646437,7.38954582574024,-7.90431422042558,1.00283568019434e-12,1.60087710407666e-11,18.2923358703369,"TRUE","EPPK1"
"1560416_at",1.47037194809476,3.95284469875818,7.89601834810558,1.04896731507258e-12,1.66528129940747e-11,18.2480143541609,"TRUE","DNAH11"
"1559336_at",2.31937153303147,4.51999724840324,7.89069048275204,1.07969883557173e-12,1.71307411012432e-11,18.2195582396553,"TRUE","LOC101928505"
"209243_s_at",1.68021068749389,4.33654137234248,7.88772357766067,1.09719777560761e-12,1.73831609334529e-11,18.2037149066692,"TRUE","PEG3"
"202270_at",1.26603042407899,10.6695697396689,7.88521555023749,1.11220955753473e-12,1.75955027656862e-11,18.1903236096288,"TRUE","GBP1"
"220205_at",1.61353899492415,3.53648533774571,7.88490851841886,1.11406124219492e-12,1.76146033594585e-11,18.1886843538895,"TRUE","TPTE"
"241147_at",1.44884082084865,4.50927732343157,7.87881820099514,1.1514302529301e-12,1.81424925299577e-11,18.1561724997106,"TRUE",NA
"223834_at",1.40432305001384,5.49619704782225,7.87762247941607,1.15891174662624e-12,1.82446011364208e-11,18.149790427245,"TRUE","CD274"
"1562276_at",2.78578968589947,4.58208878908752,7.87665052891255,1.16502865848805e-12,1.83303429936213e-11,18.1446029653603,"TRUE",NA
"205259_at",-1.26913816012143,6.89171891512464,-7.87443025664693,1.17912226261206e-12,1.85201119529774e-11,18.1327538422062,"TRUE","NR3C2"
"214884_at",1.90006193062301,4.88459835821584,7.87285623195312,1.18921604975995e-12,1.86679263625109e-11,18.1243543139198,"TRUE","MCF2"
"216193_at",1.17681098841352,5.28102244103594,7.87135546507093,1.19891989364818e-12,1.87932755691554e-11,18.1163462618066,"TRUE",NA
"225792_at",-1.09491683845622,5.3692189070564,-7.86773435629934,1.22265843884575e-12,1.91160566611071e-11,18.0970263251721,"TRUE","HOOK1"
"229349_at",1.96786169723511,4.74577582500889,7.86600290530692,1.23417339433417e-12,1.92740446544476e-11,18.0877895043189,"TRUE","LIN28B"
"1555925_at",2.12771669347492,4.64483718819191,7.86470772292897,1.24285726021368e-12,1.93930424378376e-11,18.0808805245882,"TRUE",NA
"238371_s_at",1.68202086033856,5.11149991946901,7.86427406325943,1.24577836519082e-12,1.94330762102163e-11,18.0785673134929,"TRUE",NA
"236655_at",-1.21552795366622,5.26876943791811,-7.86369905541347,1.24966209103017e-12,1.94880989238661e-11,18.0755001973524,"TRUE","TPD52"
"1561212_at",2.05994432763471,4.95297341750132,7.86362568416462,1.25015851968672e-12,1.94902814553383e-11,18.0751088376785,"TRUE",NA
"216728_at",1.83447580271451,4.06834599162012,7.85868599029093,1.28403441235117e-12,1.99614960179984e-11,18.0487636354535,"TRUE",NA
"202912_at",1.00416717140534,10.4173535635239,7.85504681083403,1.30957277897281e-12,2.03180736919235e-11,18.0293582805212,"TRUE","ADM"
"241637_at",1.42822318806007,4.84597081638514,7.85463560840079,1.31248994702044e-12,2.03575568378276e-11,18.0271658069177,"TRUE",NA
"226811_at",-1.43890971168236,9.52998233366012,-7.85055358386463,1.34180081443085e-12,2.07944896624168e-11,18.0054032196528,"TRUE","TENT5C"
"238458_at",-1.12307102767838,2.76634335722128,-7.84989517405751,1.34658896015231e-12,2.08627802199851e-11,18.0018933985749,"TRUE","MICU3"
"221234_s_at",-1.35034085139478,7.76272299604414,-7.84523367094682,1.38097714908963e-12,2.13471658542481e-11,17.9770470419305,"TRUE","BACH2"
"210166_at",1.00475994313865,9.04398656969174,7.84085537274036,1.41406914890025e-12,2.18340103688566e-11,17.9537149504732,"TRUE","TLR5"
"1562189_at",2.48672254894219,4.47687255695515,7.83378247735538,1.46919734941276e-12,2.2614967646155e-11,17.9160330053112,"TRUE",NA
"240239_at",-1.0108192991123,4.63215382167258,-7.83249610717989,1.47945045914519e-12,2.27599757607662e-11,17.9091809645194,"TRUE","ZNF566"
"1570009_at",2.18482905035042,4.2442116902495,7.8280880658745,1.51512653277611e-12,2.32695346009927e-11,17.8857039104299,"TRUE","PAFAH1B2P2"
"221680_s_at",1.81842321815065,6.774342069402,7.82740710268121,1.52071344620561e-12,2.33356743394027e-11,17.8820775458849,"TRUE","ETV7"
"216002_at",-1.01937166296809,5.54509259828042,-7.82602108122185,1.53214817948734e-12,2.34913633520669e-11,17.8746968485196,"TRUE",NA
"234087_at",1.20408489184572,3.95264553947148,7.82528618736991,1.53824564987216e-12,2.35716314200562e-11,17.8707836566763,"TRUE",NA
"215290_at",1.20557391542096,4.48433376565958,7.82262274664371,1.56054686172263e-12,2.3866545360751e-11,17.8566023574397,"TRUE",NA
"219970_at",1.09432284231079,4.40466296689809,7.82017534623802,1.58132182551321e-12,2.41707494576279e-11,17.8435728641663,"TRUE","GIPC2"
"216211_at",-1.05452413190283,4.29850369965561,-7.81992541549445,1.58345876393458e-12,2.41966483840479e-11,17.8422423622232,"TRUE","TASOR2"
"208451_s_at",-1.19831780219037,5.62330305322056,-7.81872345074959,1.59377579959312e-12,2.43406960454619e-11,17.8358439355177,"TRUE",NA
"226084_at",1.83257937143929,4.78676987398501,7.81822102557363,1.59810809440328e-12,2.43932328479898e-11,17.8331694761833,"TRUE","MAP1B"
"210292_s_at",1.82230689544231,3.62450145029508,7.81799611674013,1.60005121456931e-12,2.44160759577384e-11,17.8319722838699,"TRUE",NA
"206640_x_at",1.04296808307734,6.42892701845726,7.81398918330248,1.63506501442448e-12,2.49225479965594e-11,17.8106453893372,"TRUE",NA
"204722_at",1.17079831260201,3.40516911350922,7.81350879704134,1.63931347998685e-12,2.49733810304489e-11,17.8080887963376,"TRUE","SCN3B"
"207369_at",1.80844899681737,4.44387023472776,7.8064930498803,1.70262224581205e-12,2.58513944153773e-11,17.7707577188577,"TRUE","BRS3"
"228260_at",2.25029589190656,4.09479952286754,7.80273994401075,1.73747937089905e-12,2.63569481256935e-11,17.7507922130582,"TRUE","ELAVL2"
"229075_at",-1.12902179600919,4.83880882163532,-7.80134108308289,1.75065168113908e-12,2.65364238054558e-11,17.7433515315691,"TRUE","AFG2A"
"1559814_at",1.64642538461337,4.50338492683616,7.80075617320465,1.75618878819054e-12,2.66056032126123e-11,17.7402404789967,"TRUE",NA
"1559716_at",1.32985978414091,5.30118084585844,7.80001694437144,1.76321163271534e-12,2.66972018883166e-11,17.7363087453976,"TRUE","INO80C"
"217246_s_at",1.33007691962623,5.69129113476032,7.79940731194794,1.76902423911151e-12,2.67777963104711e-11,17.733066396214,"TRUE",NA
"244503_at",1.54531933466629,4.26721651406305,7.7940284864657,1.82114002400494e-12,2.74981581917897e-11,17.7044628834956,"TRUE",NA
"1552694_at",1.63500400301965,6.83542282550011,7.79087267219347,1.85242293688789e-12,2.79396480205091e-11,17.6876841955886,"TRUE","SLC2A13"
"240409_at",-1.14092623850942,5.0532654567732,-7.78601991138561,1.90157048085122e-12,2.86098970942599e-11,17.6618880278074,"TRUE","TPTE2P5"
"240630_at",1.39428546331138,6.136577543524,7.78250214019473,1.9380042330097e-12,2.91259981967579e-11,17.6431919773108,"TRUE",NA
"1553133_at",1.05368001745051,7.42081684940972,7.78222770836861,1.94087548654247e-12,2.91570588762037e-11,17.6417335706291,"TRUE","C9orf72"
"1556451_at",-1.21380762888469,6.14879736740161,-7.77837241317601,1.98166055342041e-12,2.96923297146477e-11,17.6212474250736,"TRUE",NA
"244660_at",-1.01699332592526,5.28068392779532,-7.77837237831844,1.9816609259945e-12,2.96923297146477e-11,17.6212472398651,"TRUE","ELAVL1"
"210215_at",-1.04617189012655,5.66811245689525,-7.77100145252052,2.06201886832374e-12,3.07698912733626e-11,17.5820900507375,"TRUE","TFR2"
"242321_at",2.32794217792962,4.8202129255507,7.76977019491734,2.07575360931425e-12,3.09639904106386e-11,17.5755504454995,"TRUE","PTPN14"
"1560352_at",1.75368491859509,5.11311691364469,7.76555510762237,2.12346385238974e-12,3.15833476957043e-11,17.5531656008745,"TRUE","ENTPD1-AS1"
"1555926_a_at",1.54128306273206,3.3531832045641,7.76422560431364,2.13873686485263e-12,3.17845713742369e-11,17.546105989637,"TRUE",NA
"1556805_at",1.89835843858679,5.40409462101287,7.75496596857916,2.24817434870103e-12,3.3284303415984e-11,17.496949845882,"TRUE",NA
"236218_at",-1.31698765258271,5.1689611301474,-7.75388392503955,2.26131985106186e-12,3.34517486084436e-11,17.4912070483501,"TRUE","PHOSPHO1"
"1566544_at",1.62938366539471,6.50199389349133,7.75235926473209,2.27997210315017e-12,3.36821061171941e-11,17.4831156176741,"TRUE","PPP5D1P"
"218820_at",-1.19261557072998,4.11663420534367,-7.7451055775384,2.37082292344465e-12,3.4882869574633e-11,17.4446279560326,"TRUE","C14orf132"
"231207_at",-1.00332611791128,4.13526553167809,-7.74354697206502,2.39080791084815e-12,3.51579942242127e-11,17.4363597956409,"TRUE",NA
"210559_s_at",1.1232495116704,5.21000079655926,7.73948141876001,2.44372770575046e-12,3.59168850300824e-11,17.4147955234411,"TRUE","CDK1"
"242344_at",2.76269014373408,4.39185707168807,7.73908732926989,2.44891877943295e-12,3.59738404797143e-11,17.4127054366379,"TRUE","GABRB2"
"216595_at",2.20387813872986,3.9009140251068,7.73548479453688,2.49688238582248e-12,3.66193788746899e-11,17.3936008930533,"TRUE","FAM186A"
"242564_at",-1.04105928181885,4.52407204865842,-7.73287012160765,2.53227616162698e-12,3.71086033602132e-11,17.3797371005885,"TRUE",NA
"220710_at",-1.01002080662008,7.16299109449482,-7.7300375365287,2.57118143304512e-12,3.7638378809034e-11,17.3647198074517,"TRUE","ANP32A-IT1"
"1563138_at",1.1012604308045,5.39858539648384,7.7294604761221,2.57917969150668e-12,3.77453558975181e-11,17.3616606988189,"TRUE",NA
"1569013_s_at",1.62875230054845,6.59666008400262,7.72616346792775,2.62535291070113e-12,3.83902568581397e-11,17.3441842270263,"TRUE","BMS1P20"
"240405_at",1.10929336198685,6.11624485676547,7.71833543460212,2.7382913258484e-12,3.98923736319641e-11,17.3027010835148,"TRUE",NA
"230068_s_at",1.27125279401521,5.53468668010946,7.71129229968003,2.84401647896901e-12,4.13005580312432e-11,17.265390571018,"TRUE","PEG3-AS1"
"227722_at",-1.44641605135363,5.90764309603767,-7.70724845136305,2.90653824111342e-12,4.21748880925892e-11,17.2439742388827,"TRUE","RPS23"
"233547_x_at",1.82930223468976,4.46524433070766,7.70687197973277,2.9124277491885e-12,4.22491343027012e-11,17.2419806455307,"TRUE","PDE1A"
"1555462_at",1.63095976135036,3.60132697314096,7.70009666629353,3.02046661350192e-12,4.37351726941783e-11,17.206108338422,"TRUE","PPP1R1C"
"215447_at",1.90050266307705,4.26221283679308,7.69990492116647,3.02358131793966e-12,4.37686811115571e-11,17.205093301851,"TRUE",NA
"206857_s_at",-1.16356235652602,6.89123098535582,-7.68691405502203,3.24219299247979e-12,4.66983408492709e-11,17.1363456649241,"TRUE","FKBP1B"
"1569755_at",2.2090327794065,4.89059923371294,7.68643247415204,3.25059157266087e-12,4.67946535637791e-11,17.1337979672767,"TRUE","LINC00276"
"234753_x_at",1.83872711791827,7.517910603866,7.6834023725542,3.30393248707967e-12,4.75124957209576e-11,17.1177692411191,"TRUE",NA
"1561214_at",2.59093916206155,5.7383082237809,7.68250587323746,3.31987991213204e-12,4.7691653756127e-11,17.1130273610942,"TRUE",NA
"239340_at",1.54574007064455,3.57709799132874,7.68212355235364,3.32670404249332e-12,4.77645860092758e-11,17.1110052026221,"TRUE","ZNF536"
"233282_at",2.08310843803988,6.91144758449757,7.67953100713462,3.37334735458737e-12,4.84215717017758e-11,17.09729378874,"TRUE",NA
"1568665_at",1.03255662212383,5.70476887548685,7.67874937196057,3.3875368167376e-12,4.8586982018659e-11,17.0931602262005,"TRUE","RNF103"
"215962_at",2.54279399803136,5.02560832266341,7.67730444635779,3.41392337195074e-12,4.89141143504734e-11,17.0855193621181,"TRUE",NA
"222325_at",2.21767940072424,3.82156121668765,7.67644340340539,3.42974414259676e-12,4.91254014927175e-11,17.0809663634036,"TRUE",NA
"219859_at",1.16619493846614,7.92132202660003,7.67640415647589,3.43046699404107e-12,4.91254014927175e-11,17.0807588391238,"TRUE","CLEC4E"
"229151_at",-1.82188022076497,7.00163673052664,-7.67503448399973,3.45578852804822e-12,4.94491593224383e-11,17.073516729139,"TRUE","SLC14A1"
"207712_at",1.4623385325304,4.5703800317256,7.66911252783844,3.56741954033232e-12,5.09265439602271e-11,17.0422100732237,"TRUE","BAGE"
"244256_at",1.26864885957132,4.20961828327135,7.65979541976418,3.75033035473836e-12,5.33565735480925e-11,16.9929730791409,"TRUE","CACNA1E"
"233406_at",1.58983360616562,5.28468353225013,7.65799223151517,3.7867893624052e-12,5.38612664905058e-11,16.9834465737305,"TRUE",NA
"230970_at",-1.45041822929266,7.09707075409852,-7.65712540955586,3.80444066292048e-12,5.40701308149668e-11,16.9788673262945,"TRUE",NA
"221172_at",1.37403443404388,4.83592101201897,7.6566574196459,3.81400433931864e-12,5.41754860521878e-11,16.9763951096874,"TRUE","PKD1L1-AS1"
"1553472_at",2.22290391120356,3.80740065495747,7.65067859212095,3.93830357654015e-12,5.58275208834153e-11,16.9448161719687,"TRUE","LINC01931"
"242713_at",1.11324292437277,6.1928710455951,7.6496203626039,3.96071870108312e-12,5.61016308242797e-11,16.9392277850797,"TRUE",NA
"233331_at",2.04063063213379,6.29414121411858,7.64893963005786,3.97520459849249e-12,5.62776570229355e-11,16.9356330691159,"TRUE",NA
"229057_at",2.45719735452567,4.37152690152719,7.64568209748958,4.04525488235821e-12,5.71716070615552e-11,16.9184328159081,"TRUE","SCN2A"
"214455_at",1.35650917344772,8.32853049635043,7.64566301073733,4.04566891122373e-12,5.71716070615552e-11,16.9183320431483,"TRUE","H2BC4"
"226225_at",-1.22191846588109,3.38385449188145,-7.64352090608748,4.09240329286079e-12,5.77573954664853e-11,16.9070229254112,"TRUE","MCC"
"233604_at",2.05223099127277,3.60570221721218,7.63436842087439,4.29818718753394e-12,6.03656266320108e-11,16.8587163452914,"TRUE","C3orf85"
"236650_at",1.56654133798853,4.72582303845131,7.63030002967797,4.39292342930602e-12,6.15538412345738e-11,16.8372504869821,"TRUE",NA
"232164_s_at",-1.29746458886199,7.01612965854276,-7.6296394846579,4.40849896730381e-12,6.17404408394815e-11,16.8337656923532,"TRUE","EPPK1"
"211424_x_at",1.28149224278601,7.88241778507623,7.62674597413359,4.47737518313752e-12,6.26088204956633e-11,16.8185019290561,"TRUE","TMT1A"
"1558982_at",1.56467103057375,5.02842978077984,7.62584923090732,4.49893673937351e-12,6.28620920585859e-11,16.8137718991649,"TRUE","ANKRD20A12P"
"235238_at",2.13707640032317,4.64744052982756,7.62483039575437,4.52355884984786e-12,6.31899795900438e-11,16.8083981291029,"TRUE","SHC4"
"244521_at",-1.0736470761022,4.81278122280405,-7.61592922554081,4.74443408406661e-12,6.60843388139337e-11,16.7614611311396,"TRUE","TSHZ2"
"232113_at",2.54043255058487,5.15397567083425,7.61517854337215,4.76354332176392e-12,6.62883001062464e-11,16.7575036388905,"TRUE",NA
"238865_at",1.60259123685506,3.16586098209498,7.61232651448747,4.83684225991709e-12,6.72227632335961e-11,16.7424694875088,"TRUE","PABPC4L"
"204363_at",1.00350588863486,5.53516755773426,7.60622941835348,4.99731271063029e-12,6.93648317983527e-11,16.7103365005821,"TRUE","F3"
"1569882_at",1.23506581574185,3.04943265738773,7.59961405548697,5.17739696830213e-12,7.16636431208501e-11,16.6754832165961,"TRUE","NPHP3-AS1"
"213515_x_at",-2.03195349856962,11.9196172326243,-7.59956858823914,5.17865667984415e-12,7.16636431208501e-11,16.6752437106781,"TRUE","HBG2"
"219735_s_at",1.11090067439038,4.76318814848704,7.59160878347705,5.40393849632113e-12,7.45735328839873e-11,16.6333226033947,"TRUE","TFCP2L1"
"206303_s_at",-1.1333189320499,4.98199130863274,-7.58971833756298,5.45885456169176e-12,7.52553890974526e-11,16.6233688456407,"TRUE",NA
"230113_at",-1.23473356167635,6.47393736938373,-7.58476409699736,5.60541005347939e-12,7.70620554875498e-11,16.5972877979189,"TRUE","MBNL3"
"207674_at",1.27732654967923,7.50074603332853,7.57059193760166,6.04653320908406e-12,8.27105837394723e-11,16.5227160809286,"TRUE","FCAR"
"215977_x_at",1.05685211423259,8.64949724760317,7.56462209230972,6.24249482674564e-12,8.52205754437747e-11,16.4913197127392,"TRUE","GK"
"1561079_at",1.67733111583414,8.49403806735279,7.5633707835402,6.28436050442284e-12,8.57496921559867e-11,16.4847400887695,"TRUE","ANKRD28"
"209470_s_at",-1.12934718468335,2.97368025573336,-7.56336990856754,6.28438987597693e-12,8.57496921559867e-11,16.4847354881404,"TRUE","GPM6A"
"204419_x_at",-2.43735248825767,11.4801104329144,-7.56331173345463,6.28634303483298e-12,8.57549414744245e-11,16.4844296023347,"TRUE","HBG2"
"1566622_at",2.22828465198952,4.28380564659925,7.55480130566257,6.57864911899423e-12,8.94522856456128e-11,16.4396913902969,"TRUE",NA
"1553998_at",-1.09324995500191,4.20395422703987,-7.55083511157077,6.71943859069971e-12,9.12305202251072e-11,16.4188482658624,"TRUE",NA
"232226_at",1.86503549917464,5.25802242702017,7.54866090306867,6.79788025166756e-12,9.21810770733938e-11,16.407424170873,"TRUE","LRRC4C"
"1560760_s_at",1.74813042032943,4.77586144353467,7.54627432754334,6.88502888040469e-12,9.32703057572167e-11,16.3948856862811,"TRUE","LINC01527"
"1560762_at",-1.10540304907284,4.90702596004591,-7.54611348391504,6.89094194368802e-12,9.33272853037261e-11,16.3940407083526,"TRUE","LINC00996"
"233813_at",-1.01756677134833,6.61105024298583,-7.54300626331243,7.00616495223806e-12,9.47938799217065e-11,16.3777185654941,"TRUE","PPP1R16B"
"217933_s_at",1.04640290654958,11.2859148954366,7.53716869211866,7.22782311064962e-12,9.75756119937698e-11,16.3470610134499,"TRUE","LAP3"
"237983_at",1.15642385304247,2.80133476338794,7.53467342466886,7.32467808648424e-12,9.88099616033867e-11,16.3339592649851,"TRUE",NA
